Step  894000 (g22.3+d69.5)s       | [D] min: 0.07       max: 1.75      | [R_te] min: 1570.14        max: 5495.03        Avg: 3935.15 (449.24)    | ent 0.001 | w_noise: [0.01192 0.01384 0.02117 0.06069 0.12890 0.26026 0.35047 0.45726 0.54689 0.67214]
Step  895000 (g22.1+d67.5)s       | [D] min: 0.16       max: 1.40      | [R_te] min: 561.26         max: 5111.55        Avg: 3240.22 (605.74)    | ent 0.001 | w_noise: [0.01195 0.01386 0.02116 0.06115 0.12891 0.26176 0.34989 0.45827 0.54752 0.67451]
Step  896000 (g22.4+d68.5)s       | [D] min: 0.11       max: 1.49      | [R_te] min: 932.89         max: 5090.17        Avg: 3174.63 (523.16)    | ent 0.001 | w_noise: [0.01195 0.01386 0.02121 0.06109 0.12864 0.26142 0.35065 0.45861 0.54855 0.67232]
Step  897000 (g22.9+d69.3)s       | [D] min: 0.12       max: 1.41      | [R_te] min: 3043.17        max: 5223.06        Avg: 4771.06 (247.80)    | ent 0.001 | w_noise: [0.01200 0.01387 0.02117 0.06081 0.12810 0.26094 0.34985 0.45793 0.54638 0.67141]
Step  898000 (g22.6+d68.9)s       | [D] min: 0.21       max: 1.86      | [R_te] min: 709.21         max: 5147.81        Avg: 2856.98 (561.70)    | ent 0.001 | w_noise: [0.01199 0.01394 0.02119 0.06103 0.12870 0.26070 0.35049 0.45875 0.54680 0.67328]
Step  899000 (g22.6+d68.8)s       | [D] min: 0.16       max: 1.45      | [R_te] min: 812.02         max: 4855.22        Avg: 2814.02 (464.03)    | ent 0.001 | w_noise: [0.01201 0.01393 0.02127 0.06118 0.12873 0.26119 0.35029 0.45721 0.54681 0.67335]
Step  900000 (g22.5+d68.9)s       | [D] min: 0.15       max: 1.54      | [R_te] min: 674.33         max: 4977.80        Avg: 2602.45 (557.20)    | ent 0.001 | w_noise: [0.01201 0.01399 0.02129 0.06099 0.12872 0.26114 0.35059 0.45726 0.54669 0.67376]
Step  901000 (g22.9+d68.8)s       | [D] min: 0.13       max: 1.35      | [R_te] min: 2214.03        max: 4958.32        Avg: 3749.80 (367.31)    | ent 0.001 | w_noise: [0.01199 0.01398 0.02129 0.06096 0.12902 0.26109 0.35021 0.45720 0.54805 0.67523]
Step  902000 (g22.7+d68.9)s       | [D] min: 0.14       max: 1.43      | [R_te] min: 859.29         max: 5120.04        Avg: 4616.16 (396.30)    | ent 0.001 | w_noise: [0.01195 0.01397 0.02120 0.06073 0.12906 0.26083 0.35045 0.45692 0.54835 0.67381]
Step  903000 (g22.6+d69.0)s       | [D] min: 0.14       max: 1.28      | [R_te] min: 721.97         max: 2276.11        Avg: 1555.21 (142.59)    | ent 0.001 | w_noise: [0.01194 0.01389 0.02115 0.06081 0.12896 0.26051 0.34949 0.45713 0.54618 0.67307]
Step  904000 (g22.6+d68.9)s       | [D] min: 0.17       max: 1.50      | [R_te] min: 1832.92        max: 5122.38        Avg: 4055.60 (369.84)    | ent 0.001 | w_noise: [0.01189 0.01390 0.02112 0.06068 0.12918 0.26004 0.34934 0.45601 0.54708 0.67113]
Step  905000 (g23.3+d70.1)s       | [D] min: 0.10       max: 1.50      | [R_te] min: 1962.26        max: 5078.79        Avg: 3956.94 (390.92)    | ent 0.001 | w_noise: [0.01192 0.01390 0.02116 0.06087 0.12929 0.26055 0.34936 0.45770 0.54623 0.67272]
Step  906000 (g23.0+d70.0)s       | [D] min: 0.10       max: 1.67      | [R_te] min: 2400.11        max: 5487.72        Avg: 4523.77 (364.71)    | ent 0.001 | w_noise: [0.01190 0.01387 0.02113 0.06084 0.12916 0.26001 0.34916 0.45749 0.54709 0.67228]
Step  907000 (g23.2+d70.2)s       | [D] min: 0.16       max: 1.15      | [R_te] min: 831.14         max: 4976.54        Avg: 2903.93 (495.49)    | ent 0.001 | w_noise: [0.01188 0.01385 0.02106 0.06073 0.12886 0.26005 0.34911 0.45787 0.54779 0.67581]
Step  908000 (g23.0+d70.0)s       | [D] min: 0.18       max: 1.26      | [R_te] min: 664.88         max: 2006.56        Avg: 1222.48 (139.17)    | ent 0.001 | w_noise: [0.01191 0.01388 0.02102 0.06080 0.12891 0.26031 0.34906 0.45896 0.54639 0.67467]
Step  909000 (g23.0+d69.9)s       | [D] min: 0.11       max: 1.68      | [R_te] min: 2402.33        max: 5392.82        Avg: 4099.57 (365.55)    | ent 0.001 | w_noise: [0.01192 0.01388 0.02105 0.06087 0.12902 0.26020 0.34927 0.45787 0.54733 0.67653]
Step  910000 (g23.2+d70.2)s       | [D] min: 0.09       max: 1.54      | [R_te] min: 1043.09        max: 5270.73        Avg: 3124.07 (416.50)    | ent 0.001 | w_noise: [0.01200 0.01390 0.02102 0.06098 0.12906 0.26055 0.34966 0.45714 0.54740 0.67431]
Step  911000 (g23.0+d70.0)s       | [D] min: 0.02       max: 1.47      | [R_te] min: 751.91         max: 3289.70        Avg: 1569.81 (231.51)    | ent 0.001 | w_noise: [0.01198 0.01391 0.02112 0.06089 0.12924 0.26084 0.35026 0.45756 0.54821 0.67428]
Step  912000 (g23.1+d70.2)s       | [D] min: 0.09       max: 1.57      | [R_te] min: 2357.01        max: 5132.32        Avg: 4516.92 (306.95)    | ent 0.001 | w_noise: [0.01206 0.01397 0.02122 0.06131 0.12917 0.26024 0.35035 0.45660 0.54909 0.67379]
Step  913000 (g23.1+d70.2)s       | [D] min: 0.17       max: 1.30      | [R_te] min: 1479.30        max: 5363.79        Avg: 4227.02 (425.50)    | ent 0.001 | w_noise: [0.01205 0.01397 0.02128 0.06109 0.12953 0.26021 0.35096 0.45887 0.54874 0.67390]
Step  914000 (g23.0+d69.9)s       | [D] min: 0.10       max: 1.94      | [R_te] min: 1795.29        max: 4852.11        Avg: 3514.10 (324.88)    | ent 0.001 | w_noise: [0.01201 0.01397 0.02131 0.06114 0.12929 0.26115 0.35108 0.45834 0.54727 0.67465]
Step  915000 (g23.2+d70.4)s       | [D] min: 0.17       max: 1.97      | [R_te] min: 2978.33        max: 5348.76        Avg: 5036.76 (218.08)    | ent 0.001 | w_noise: [0.01201 0.01398 0.02126 0.06106 0.12963 0.26075 0.35174 0.45842 0.54685 0.67327]
Step  916000 (g22.9+d69.9)s       | [D] min: 0.15       max: 1.73      | [R_te] min: 2503.50        max: 5241.31        Avg: 4084.56 (344.91)    | ent 0.001 | w_noise: [0.01198 0.01393 0.02121 0.06084 0.12921 0.26097 0.35113 0.45754 0.54680 0.67391]
Step  917000 (g23.1+d70.0)s       | [D] min: 0.14       max: 1.51      | [R_te] min: 1176.00        max: 4966.73        Avg: 2512.09 (464.95)    | ent 0.001 | w_noise: [0.01201 0.01392 0.02125 0.06092 0.12907 0.26096 0.35068 0.45688 0.54697 0.67327]
Step  918000 (g23.1+d70.2)s       | [D] min: 0.13       max: 1.85      | [R_te] min: 4852.54        max: 5092.04        Avg: 4993.75 (24.88)     | ent 0.001 | w_noise: [0.01201 0.01391 0.02125 0.06099 0.12898 0.26141 0.35088 0.45675 0.54765 0.67298]
Step  919000 (g23.0+d70.1)s       | [D] min: 0.06       max: 1.69      | [R_te] min: 900.14         max: 5126.90        Avg: 3945.04 (457.81)    | ent 0.001 | w_noise: [0.01196 0.01389 0.02130 0.06100 0.12932 0.26158 0.35071 0.45759 0.54762 0.67415]
Step  920000 (g23.1+d70.0)s       | [D] min: 0.18       max: 1.69      | [R_te] min: 1366.60        max: 5112.83        Avg: 3569.79 (476.17)    | ent 0.001 | w_noise: [0.01200 0.01391 0.02131 0.06103 0.12964 0.26180 0.35041 0.45711 0.54985 0.67385]
Step  921000 (g23.0+d70.1)s       | [D] min: 0.15       max: 1.28      | [R_te] min: 2772.30        max: 5335.44        Avg: 4931.99 (229.15)    | ent 0.001 | w_noise: [0.01205 0.01392 0.02129 0.06109 0.12964 0.26103 0.35041 0.45820 0.54662 0.67502]
Step  922000 (g23.0+d70.1)s       | [D] min: 0.18       max: 1.82      | [R_te] min: 1289.66        max: 5197.39        Avg: 4559.01 (382.40)    | ent 0.001 | w_noise: [0.01197 0.01392 0.02123 0.06077 0.12927 0.26042 0.34943 0.45601 0.54646 0.67374]
Step  923000 (g23.1+d70.1)s       | [D] min: 0.08       max: 1.84      | [R_te] min: 948.15         max: 5193.84        Avg: 4186.50 (491.83)    | ent 0.001 | w_noise: [0.01194 0.01393 0.02118 0.06072 0.12907 0.26045 0.34926 0.45549 0.54793 0.67255]
Step  924000 (g22.9+d70.0)s       | [D] min: 0.13       max: 1.40      | [R_te] min: 4903.43        max: 5129.94        Avg: 5041.41 (24.45)     | ent 0.001 | w_noise: [0.01188 0.01386 0.02112 0.06035 0.12874 0.25961 0.34965 0.45647 0.54678 0.67223]
Step  925000 (g23.2+d70.3)s       | [D] min: 0.05       max: 1.78      | [R_te] min: 1855.98        max: 5130.45        Avg: 4656.61 (305.96)    | ent 0.001 | w_noise: [0.01183 0.01380 0.02105 0.06047 0.12867 0.25926 0.34832 0.45566 0.54530 0.67376]
Step  926000 (g22.9+d70.0)s       | [D] min: 0.14       max: 1.26      | [R_te] min: 915.52         max: 5381.26        Avg: 2025.98 (393.26)    | ent 0.001 | w_noise: [0.01194 0.01382 0.02109 0.06079 0.12877 0.25956 0.34879 0.45627 0.54510 0.67327]
Step  927000 (g22.9+d70.8)s       | [D] min: 0.12       max: 1.36      | [R_te] min: 1220.66        max: 4859.24        Avg: 2562.88 (320.49)    | ent 0.001 | w_noise: [0.01202 0.01389 0.02115 0.06084 0.12899 0.26109 0.34942 0.45684 0.54619 0.67441]
Step  928000 (g23.0+d70.2)s       | [D] min: 0.26       max: 3.01      | [R_te] min: 1585.25        max: 5072.85        Avg: 2646.36 (335.40)    | ent 0.001 | w_noise: [0.01192 0.01385 0.02107 0.06058 0.12940 0.26039 0.34913 0.45733 0.54457 0.67250]
Step  929000 (g22.9+d70.0)s       | [D] min: 0.11       max: 1.17      | [R_te] min: 1033.02        max: 5061.17        Avg: 3288.76 (448.23)    | ent 0.001 | w_noise: [0.01192 0.01387 0.02106 0.06071 0.12922 0.26078 0.34907 0.45696 0.54572 0.67133]
Step  930000 (g23.0+d70.2)s       | [D] min: 0.14       max: 1.53      | [R_te] min: 1757.44        max: 5093.13        Avg: 3233.67 (413.50)    | ent 0.001 | w_noise: [0.01196 0.01388 0.02111 0.06074 0.12941 0.26088 0.34967 0.45656 0.54686 0.67253]
Step  931000 (g22.8+d69.9)s       | [D] min: 0.15       max: 1.85      | [R_te] min: 1840.19        max: 5196.93        Avg: 4131.86 (415.79)    | ent 0.001 | w_noise: [0.01192 0.01386 0.02107 0.06076 0.12935 0.26044 0.34957 0.45589 0.54760 0.67151]
Step  932000 (g23.0+d70.1)s       | [D] min: 0.15       max: 1.63      | [R_te] min: 871.95         max: 5285.02        Avg: 2772.64 (498.50)    | ent 0.001 | w_noise: [0.01195 0.01384 0.02113 0.06078 0.12899 0.25968 0.34884 0.45559 0.54596 0.67127]
Step  933000 (g22.8+d69.8)s       | [D] min: 0.20       max: 1.40      | [R_te] min: 1861.04        max: 5381.97        Avg: 4815.00 (319.57)    | ent 0.001 | w_noise: [0.01193 0.01389 0.02124 0.06084 0.12925 0.26016 0.35071 0.45604 0.54722 0.67118]
Step  934000 (g22.8+d69.7)s       | [D] min: 0.13       max: 1.47      | [R_te] min: 1019.63        max: 5253.04        Avg: 4768.85 (395.50)    | ent 0.001 | w_noise: [0.01199 0.01390 0.02133 0.06107 0.12948 0.26029 0.35048 0.45763 0.54830 0.67243]
Step  935000 (g23.0+d70.0)s       | [D] min: 0.10       max: 1.97      | [R_te] min: 2490.15        max: 5212.54        Avg: 4371.09 (347.16)    | ent 0.001 | w_noise: [0.01197 0.01394 0.02131 0.06099 0.12947 0.26099 0.35072 0.45812 0.54850 0.67518]
Step  936000 (g22.8+d69.9)s       | [D] min: 0.14       max: 1.48      | [R_te] min: 1874.31        max: 4942.11        Avg: 4549.37 (287.34)    | ent 0.001 | w_noise: [0.01192 0.01392 0.02120 0.06093 0.12922 0.26000 0.35087 0.45767 0.54675 0.67381]
Step  937000 (g22.9+d69.9)s       | [D] min: 0.07       max: 1.63      | [R_te] min: 1070.94        max: 5232.19        Avg: 3635.08 (538.91)    | ent 0.001 | w_noise: [0.01187 0.01390 0.02112 0.06081 0.12883 0.26018 0.35053 0.45732 0.54593 0.67444]
Step  938000 (g22.8+d69.8)s       | [D] min: 0.09       max: 1.14      | [R_te] min: 684.84         max: 5154.52        Avg: 4646.96 (417.83)    | ent 0.001 | w_noise: [0.01192 0.01390 0.02113 0.06064 0.12888 0.26061 0.35100 0.45609 0.54586 0.67326]
Step  939000 (g22.9+d69.9)s       | [D] min: 0.11       max: 1.69      | [R_te] min: 4963.38        max: 5165.66        Avg: 5037.95 (17.82)     | ent 0.001 | w_noise: [0.01197 0.01396 0.02117 0.06103 0.12890 0.26152 0.35178 0.45651 0.54580 0.67455]
Step  940000 (g23.1+d70.1)s       | [D] min: 0.10       max: 1.66      | [R_te] min: 858.60         max: 4982.92        Avg: 2871.89 (436.64)    | ent 0.001 | w_noise: [0.01199 0.01394 0.02118 0.06105 0.12943 0.26163 0.34961 0.45659 0.54578 0.67431]
Step  941000 (g22.8+d69.7)s       | [D] min: 0.17       max: 1.99      | [R_te] min: 930.95         max: 4933.02        Avg: 3360.15 (510.41)    | ent 0.001 | w_noise: [0.01193 0.01390 0.02120 0.06083 0.12906 0.26096 0.35021 0.45694 0.54555 0.67354]
Step  942000 (g22.9+d69.9)s       | [D] min: 0.12       max: 1.30      | [R_te] min: 748.51         max: 5232.76        Avg: 2308.04 (614.70)    | ent 0.001 | w_noise: [0.01190 0.01388 0.02117 0.06080 0.12888 0.26157 0.35047 0.45676 0.54647 0.67456]
Step  943000 (g22.7+d69.6)s       | [D] min: 0.12       max: 1.10      | [R_te] min: 670.78         max: 4912.82        Avg: 3029.16 (462.75)    | ent 0.001 | w_noise: [0.01196 0.01391 0.02121 0.06099 0.12911 0.26053 0.35025 0.45896 0.54618 0.67381]
Step  944000 (g22.9+d69.8)s       | [D] min: 0.00       max: 1.28      | [R_te] min: 860.04         max: 4904.72        Avg: 1893.95 (393.65)    | ent 0.001 | w_noise: [0.01196 0.01386 0.02117 0.06103 0.12899 0.26131 0.34982 0.45731 0.54321 0.67117]
Step  945000 (g22.7+d69.6)s       | [D] min: 0.11       max: 1.27      | [R_te] min: 731.43         max: 5009.73        Avg: 2276.76 (445.22)    | ent 0.001 | w_noise: [0.01196 0.01390 0.02116 0.06089 0.12924 0.26117 0.34906 0.45702 0.54584 0.67391]
Step  946000 (g22.8+d69.7)s       | [D] min: 0.13       max: 2.14      | [R_te] min: 1086.92        max: 3991.07        Avg: 1924.23 (237.40)    | ent 0.001 | w_noise: [0.01202 0.01389 0.02124 0.06071 0.12968 0.26096 0.35046 0.45762 0.54689 0.67428]
Step  947000 (g22.8+d69.7)s       | [D] min: 0.17       max: 1.43      | [R_te] min: 647.68         max: 2916.04        Avg: 1445.43 (232.66)    | ent 0.001 | w_noise: [0.01199 0.01391 0.02123 0.06066 0.12896 0.26099 0.35041 0.45689 0.54646 0.67382]
Step  948000 (g22.8+d69.7)s       | [D] min: 0.16       max: 1.27      | [R_te] min: 1015.43        max: 5008.75        Avg: 4064.28 (426.28)    | ent 0.001 | w_noise: [0.01196 0.01392 0.02118 0.06086 0.12911 0.26052 0.35039 0.45896 0.54532 0.67382]
Step  949000 (g22.9+d69.9)s       | [D] min: 0.17       max: 1.56      | [R_te] min: 1250.67        max: 5192.87        Avg: 4087.03 (438.15)    | ent 0.001 | w_noise: [0.01198 0.01387 0.02117 0.06095 0.12906 0.26065 0.34968 0.45782 0.54579 0.67449]
Step  950000 (g22.6+d69.5)s       | [D] min: 0.14       max: 1.38      | [R_te] min: 1165.10        max: 5128.23        Avg: 3261.61 (380.37)    | ent 0.001 | w_noise: [0.01190 0.01387 0.02109 0.06070 0.12905 0.26077 0.34979 0.45583 0.54540 0.67466]
Step  951000 (g23.0+d70.3)s       | [D] min: 0.08       max: 1.53      | [R_te] min: 829.18         max: 5029.05        Avg: 3328.39 (484.94)    | ent 0.001 | w_noise: [0.01195 0.01394 0.02110 0.06104 0.12941 0.26106 0.35103 0.45608 0.54552 0.67474]
Step  952000 (g22.8+d69.8)s       | [D] min: 0.10       max: 1.26      | [R_te] min: 579.78         max: 5006.01        Avg: 1771.93 (379.79)    | ent 0.001 | w_noise: [0.01199 0.01391 0.02108 0.06098 0.12964 0.26104 0.35004 0.45768 0.54580 0.67333]
Step  953000 (g22.9+d70.0)s       | [D] min: 0.18       max: 1.45      | [R_te] min: 872.95         max: 3759.66        Avg: 1924.85 (277.29)    | ent 0.001 | w_noise: [0.01197 0.01394 0.02112 0.06095 0.12972 0.26049 0.34956 0.45704 0.54615 0.67362]
Step  954000 (g22.9+d70.0)s       | [D] min: 0.14       max: 2.34      | [R_te] min: 681.85         max: 5196.38        Avg: 3776.63 (465.86)    | ent 0.001 | w_noise: [0.01198 0.01390 0.02115 0.06092 0.12932 0.26072 0.34944 0.45739 0.54723 0.67405]
Step  955000 (g22.9+d70.1)s       | [D] min: 0.09       max: 2.49      | [R_te] min: 4079.89        max: 5219.90        Avg: 4858.73 (117.86)    | ent 0.001 | w_noise: [0.01198 0.01394 0.02124 0.06111 0.12892 0.26065 0.34961 0.45767 0.54806 0.67271]
Step  956000 (g22.6+d68.8)s       | [D] min: 0.09       max: 1.54      | [R_te] min: 2302.19        max: 4973.83        Avg: 4460.19 (250.11)    | ent 0.001 | w_noise: [0.01198 0.01401 0.02129 0.06109 0.12901 0.26106 0.35107 0.45909 0.54848 0.67142]
Step  957000 (g22.5+d68.9)s       | [D] min: 0.12       max: 1.65      | [R_te] min: 1036.43        max: 5038.80        Avg: 4537.74 (370.15)    | ent 0.001 | w_noise: [0.01199 0.01396 0.02130 0.06123 0.12906 0.26146 0.35128 0.45614 0.54781 0.67409]
Step  958000 (g22.6+d68.8)s       | [D] min: 0.14       max: 1.33      | [R_te] min: 1351.37        max: 4850.32        Avg: 3474.48 (432.10)    | ent 0.001 | w_noise: [0.01195 0.01394 0.02119 0.06096 0.12934 0.26132 0.35146 0.45654 0.54745 0.67470]
Step  959000 (g22.5+d68.8)s       | [D] min: 0.10       max: 1.45      | [R_te] min: 244.70         max: 4976.97        Avg: 1601.60 (574.65)    | ent 0.001 | w_noise: [0.01196 0.01396 0.02119 0.06091 0.12901 0.26093 0.35121 0.45806 0.54893 0.67418]
Step  960000 (g22.8+d69.5)s       | [D] min: 0.14       max: 1.18      | [R_te] min: 1515.06        max: 5019.22        Avg: 3375.99 (480.07)    | ent 0.001 | w_noise: [0.01199 0.01395 0.02128 0.06100 0.12859 0.25989 0.35066 0.45790 0.54889 0.67490]
Step  961000 (g22.8+d69.8)s       | [D] min: 0.08       max: 1.89      | [R_te] min: 981.43         max: 4952.95        Avg: 3174.88 (352.03)    | ent 0.001 | w_noise: [0.01199 0.01392 0.02128 0.06114 0.12898 0.26086 0.35008 0.45505 0.54887 0.67389]
Step  962000 (g23.0+d70.4)s       | [D] min: 0.16       max: 1.47      | [R_te] min: 1170.97        max: 4877.30        Avg: 2574.64 (345.18)    | ent 0.001 | w_noise: [0.01196 0.01393 0.02131 0.06096 0.12896 0.26068 0.34972 0.45768 0.54805 0.67446]
Step  963000 (g22.9+d70.1)s       | [D] min: 0.17       max: 1.82      | [R_te] min: 4990.94        max: 5100.57        Avg: 5045.62 (10.96)     | ent 0.001 | w_noise: [0.01193 0.01391 0.02123 0.06106 0.12906 0.26070 0.35018 0.45697 0.54671 0.67276]
Step  964000 (g22.9+d70.0)s       | [D] min: 0.00       max: 1.36      | [R_te] min: 752.64         max: 4991.35        Avg: 2904.22 (473.25)    | ent 0.001 | w_noise: [0.01191 0.01392 0.02121 0.06119 0.12913 0.26103 0.35057 0.45798 0.54563 0.67501]
Step  965000 (g23.0+d70.1)s       | [D] min: 0.15       max: 1.42      | [R_te] min: 421.66         max: 2689.66        Avg: 1384.82 (249.76)    | ent 0.001 | w_noise: [0.01200 0.01397 0.02128 0.06132 0.12906 0.26139 0.35058 0.45788 0.54767 0.67367]
Step  966000 (g22.9+d69.9)s       | [D] min: 0.16       max: 1.87      | [R_te] min: 655.01         max: 5070.66        Avg: 2863.57 (554.02)    | ent 0.001 | w_noise: [0.01201 0.01402 0.02127 0.06132 0.12942 0.26050 0.35029 0.45643 0.54880 0.67456]
Step  967000 (g23.1+d70.2)s       | [D] min: 0.11       max: 1.86      | [R_te] min: 809.38         max: 5084.09        Avg: 2445.46 (468.54)    | ent 0.001 | w_noise: [0.01200 0.01403 0.02126 0.06093 0.12950 0.26031 0.35162 0.45781 0.54781 0.67469]
Step  968000 (g23.0+d70.1)s       | [D] min: 0.11       max: 1.89      | [R_te] min: 997.04         max: 5178.05        Avg: 3474.10 (562.82)    | ent 0.001 | w_noise: [0.01202 0.01400 0.02122 0.06099 0.13012 0.26112 0.35125 0.45739 0.54664 0.67322]
Step  969000 (g23.3+d70.6)s       | [D] min: 0.16       max: 5.00      | [R_te] min: 1550.94        max: 5226.49        Avg: 3790.28 (498.41)    | ent 0.001 | w_noise: [0.01196 0.01396 0.02124 0.06110 0.12974 0.26043 0.35126 0.45884 0.54807 0.67290]
Step  970000 (g22.9+d70.0)s       | [D] min: 0.13       max: 2.09      | [R_te] min: 4848.71        max: 5145.13        Avg: 5073.96 (25.05)     | ent 0.001 | w_noise: [0.01200 0.01391 0.02123 0.06076 0.12973 0.26105 0.35144 0.45746 0.54818 0.67385]
Step  971000 (g23.1+d70.2)s       | [D] min: 0.13       max: 1.74      | [R_te] min: 4964.98        max: 5169.32        Avg: 5093.41 (17.00)     | ent 0.001 | w_noise: [0.01202 0.01394 0.02129 0.06103 0.12956 0.26076 0.35176 0.45792 0.54923 0.67506]
Step  972000 (g23.1+d71.0)s       | [D] min: 0.17       max: 1.76      | [R_te] min: 652.50         max: 3388.00        Avg: 1379.91 (282.46)    | ent 0.001 | w_noise: [0.01201 0.01391 0.02128 0.06095 0.12989 0.25972 0.35132 0.45798 0.54763 0.67494]
Step  973000 (g23.0+d70.0)s       | [D] min: 0.00       max: 2.02      | [R_te] min: 1248.39        max: 5063.29        Avg: 3667.44 (534.83)    | ent 0.001 | w_noise: [0.01200 0.01395 0.02125 0.06099 0.12954 0.26027 0.35041 0.45838 0.54704 0.67417]
Step  974000 (g22.8+d69.9)s       | [D] min: 0.13       max: 1.22      | [R_te] min: 485.62         max: 1411.90        Avg: 987.45 (94.81)      | ent 0.001 | w_noise: [0.01201 0.01395 0.02133 0.06110 0.12922 0.26083 0.35183 0.45851 0.54723 0.67566]
Step  975000 (g22.6+d68.4)s       | [D] min: 0.13       max: 1.87      | [R_te] min: 740.68         max: 5207.53        Avg: 1449.99 (400.44)    | ent 0.001 | w_noise: [0.01199 0.01396 0.02121 0.06105 0.12925 0.26065 0.35177 0.45797 0.54794 0.67541]
Step  976000 (g22.5+d68.4)s       | [D] min: 0.10       max: 1.36      | [R_te] min: 969.55         max: 5246.34        Avg: 3053.63 (545.87)    | ent 0.001 | w_noise: [0.01200 0.01393 0.02128 0.06072 0.12902 0.26020 0.35186 0.45740 0.54592 0.67376]
Step  977000 (g22.5+d68.4)s       | [D] min: 0.12       max: 1.72      | [R_te] min: 1862.32        max: 5102.76        Avg: 4100.01 (350.72)    | ent 0.001 | w_noise: [0.01197 0.01397 0.02128 0.06103 0.12897 0.26085 0.35146 0.45845 0.54721 0.67314]
Step  978000 (g22.5+d68.5)s       | [D] min: 0.11       max: 1.52      | [R_te] min: 1159.83        max: 5122.91        Avg: 3337.54 (458.64)    | ent 0.001 | w_noise: [0.01195 0.01396 0.02131 0.06104 0.12948 0.26115 0.35182 0.45786 0.54865 0.67336]
Step  979000 (g22.5+d68.5)s       | [D] min: 0.10       max: 1.42      | [R_te] min: 742.27         max: 3914.42        Avg: 1330.36 (283.65)    | ent 0.001 | w_noise: [0.01198 0.01397 0.02132 0.06098 0.12905 0.26097 0.35092 0.45808 0.54827 0.67303]
Step  980000 (g22.5+d68.5)s       | [D] min: 0.21       max: 1.44      | [R_te] min: 1123.46        max: 5061.86        Avg: 3162.73 (428.79)    | ent 0.001 | w_noise: [0.01201 0.01398 0.02126 0.06112 0.12935 0.26089 0.35074 0.45734 0.54834 0.67297]
Step  981000 (g22.4+d68.4)s       | [D] min: 0.13       max: 2.86      | [R_te] min: 751.22         max: 5021.51        Avg: 1936.20 (495.39)    | ent 0.001 | w_noise: [0.01198 0.01393 0.02134 0.06126 0.12936 0.26066 0.35051 0.45678 0.54753 0.67187]
Step  982000 (g22.5+d68.6)s       | [D] min: 0.12       max: 1.37      | [R_te] min: 1697.19        max: 5235.46        Avg: 3452.04 (393.33)    | ent 0.001 | w_noise: [0.01192 0.01391 0.02133 0.06106 0.12931 0.26035 0.35064 0.45727 0.54662 0.67198]
Step  983000 (g22.4+d68.4)s       | [D] min: 0.11       max: 1.46      | [R_te] min: 2679.97        max: 4909.23        Avg: 4063.39 (302.60)    | ent 0.001 | w_noise: [0.01190 0.01386 0.02135 0.06068 0.12886 0.26109 0.35019 0.45626 0.54631 0.67345]
Step  984000 (g22.6+d68.8)s       | [D] min: 0.17       max: 2.47      | [R_te] min: 922.69         max: 5193.72        Avg: 2508.66 (508.46)    | ent 0.001 | w_noise: [0.01192 0.01386 0.02131 0.06054 0.12908 0.26064 0.34999 0.45729 0.54666 0.67275]
Step  985000 (g22.4+d68.4)s       | [D] min: 0.17       max: 1.77      | [R_te] min: 1432.18        max: 5025.49        Avg: 3509.43 (472.10)    | ent 0.001 | w_noise: [0.01189 0.01392 0.02126 0.06081 0.12905 0.26025 0.35002 0.45733 0.54655 0.67334]
Step  986000 (g22.6+d68.7)s       | [D] min: 0.12       max: 1.64      | [R_te] min: 1595.95        max: 5509.31        Avg: 4159.43 (407.25)    | ent 0.001 | w_noise: [0.01195 0.01393 0.02132 0.06092 0.12911 0.26034 0.35046 0.45572 0.54704 0.67343]
Step  987000 (g22.4+d68.4)s       | [D] min: 0.15       max: 1.76      | [R_te] min: 1418.36        max: 5072.43        Avg: 3807.98 (368.36)    | ent 0.001 | w_noise: [0.01192 0.01386 0.02131 0.06091 0.12943 0.26017 0.35020 0.45685 0.54534 0.67368]
Step  988000 (g22.6+d68.7)s       | [D] min: 0.05       max: 1.26      | [R_te] min: 933.39         max: 5128.43        Avg: 3445.93 (549.50)    | ent 0.001 | w_noise: [0.01197 0.01385 0.02138 0.06080 0.12978 0.26086 0.35153 0.45659 0.54631 0.67516]
Step  989000 (g22.5+d68.7)s       | [D] min: 0.14       max: 1.83      | [R_te] min: 1928.51        max: 5196.43        Avg: 4252.89 (374.25)    | ent 0.001 | w_noise: [0.01197 0.01394 0.02140 0.06093 0.12961 0.26116 0.35215 0.45668 0.54774 0.67532]
Step  990000 (g22.6+d68.7)s       | [D] min: 0.14       max: 1.34      | [R_te] min: 953.89         max: 5077.26        Avg: 3820.60 (493.05)    | ent 0.001 | w_noise: [0.01195 0.01392 0.02144 0.06085 0.12956 0.26118 0.35135 0.45736 0.54745 0.67418]
Step  991000 (g22.6+d68.7)s       | [D] min: 0.18       max: 2.04      | [R_te] min: 738.61         max: 4868.03        Avg: 3315.53 (421.09)    | ent 0.001 | w_noise: [0.01192 0.01388 0.02138 0.06070 0.12899 0.26036 0.35084 0.45722 0.54746 0.67332]
Step  992000 (g22.6+d68.7)s       | [D] min: 0.09       max: 1.31      | [R_te] min: 1338.88        max: 4721.20        Avg: 2969.23 (359.46)    | ent 0.001 | w_noise: [0.01186 0.01382 0.02123 0.06062 0.12895 0.26019 0.34982 0.45765 0.54603 0.67227]
